customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,promo_dependency_score,spend_norm,freq_norm,prev_norm,value_score,value_tier,satisfaction_flag,defA_score,loyal_A,defB_score,loyal_B,segment
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,1,Next Day Air,1,1,29,Cash,Every 3 Months,2,1.0,0.3375,0.25,0.5714285714285714,0.38142857142857145,Mid,0,0.14285714285714285,0,0.0,0,Promo Dependent
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,1,Standard,1,1,27,Venmo,Every 3 Months,2,1.0,0.5875,0.25,0.5306122448979592,0.4691836734693877,Mid,1,0.1326530612244898,0,0.0,0,Promo Dependent
916,31,Male,Dress,Clothing,22,Rhode Island,L,Purple,Winter,2.9,1,Store Pickup,1,1,33,Credit Card,Fortnightly,4,1.0,0.025,0.75,0.6530612244897959,0.4309183673469388,Mid,0,0.4897959183673469,1,0.0,0,Promo Dependent
917,49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,1,Standard,1,1,16,Venmo,Monthly,3,1.0,0.175,0.5,0.30612244897959184,0.3118367346938775,Low,0,0.15306122448979592,0,0.0,0,Promo Dependent
918,69,Male,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,1,Standard,1,1,11,Bank Transfer,Quarterly,2,1.0,0.55,0.25,0.20408163265306123,0.3562244897959184,Low,1,0.05102040816326531,0,0.0,0,Promo Dependent
919,65,Male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,1,2-Day Shipping,1,1,11,Cash,Fortnightly,4,1.0,0.275,0.75,0.20408163265306123,0.39622448979591834,Mid,1,0.15306122448979592,0,0.0,0,Promo Dependent
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,1,2-Day Shipping,1,1,17,Debit Card,Bi-Weekly,4,1.0,0.775,0.75,0.32653061224489793,0.6329591836734694,Champions,0,0.24489795918367346,1,0.0,0,Promo Dependent
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,1,Free Shipping,1,1,37,Cash,Weekly,5,1.0,0.7625,1.0,0.7346938775510204,0.8254081632653061,Champions,1,0.7346938775510204,1,0.0,0,Promo Dependent
922,70,Male,Coat,Outerwear,24,South Dakota,L,Silver,Summer,4.1,1,Express,1,1,18,PayPal,Weekly,5,1.0,0.05,1.0,0.3469387755102041,0.4240816326530612,Mid,1,0.3469387755102041,1,0.0,0,Promo Dependent
923,63,Male,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,1,Standard,1,1,13,Credit Card,Monthly,3,1.0,0.5,0.5,0.24489795918367346,0.423469387755102,Mid,1,0.12244897959183673,0,0.0,0,Promo Dependent
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,1,2-Day Shipping,1,1,7,PayPal,Weekly,5,1.0,0.05,1.0,0.12244897959183673,0.356734693877551,Low,1,0.12244897959183673,0,0.0,0,Promo Dependent
925,52,Male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,1,Standard,1,1,37,Cash,Quarterly,2,1.0,0.725,0.25,0.7346938775510204,0.5854081632653061,High,0,0.1836734693877551,0,0.0,0,Promo Dependent
926,22,Male,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,1,Express,1,1,8,Cash,Monthly,3,1.0,0.85,0.5,0.14285714285714285,0.5328571428571428,High,1,0.07142857142857142,0,0.0,0,Promo Dependent
927,54,Male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,1,Express,1,1,11,Cash,Bi-Weekly,4,1.0,0.5375,0.75,0.20408163265306123,0.5012244897959183,High,1,0.15306122448979592,0,0.0,0,Promo Dependent
928,28,Male,Sneakers,Footwear,78,New Mexico,L,Black,Summer,4.4,1,Standard,1,1,8,Venmo,Bi-Weekly,4,1.0,0.725,0.75,0.14285714285714285,0.5578571428571427,High,1,0.10714285714285714,0,0.0,0,Promo Dependent
929,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,1,Store Pickup,1,1,31,Cash,Every 3 Months,2,1.0,0.2125,0.25,0.6122448979591837,0.3436734693877551,Low,0,0.15306122448979592,0,0.0,0,Promo Dependent
930,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,1,2-Day Shipping,1,1,26,Debit Card,Fortnightly,4,1.0,0.925,0.75,0.5102040816326531,0.748061224489796,Champions,1,0.38265306122448983,1,0.0,0,Promo Dependent
931,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,1,Store Pickup,1,1,20,Credit Card,Bi-Weekly,4,1.0,0.725,0.75,0.3877551020408163,0.6313265306122448,Champions,1,0.29081632653061223,1,0.0,0,Promo Dependent
932,24,Male,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,1,Standard,1,1,24,Bank Transfer,Fortnightly,4,1.0,0.2,0.75,0.46938775510204084,0.4458163265306122,Mid,1,0.3520408163265306,1,0.0,0,Promo Dependent
933,62,Male,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,1,Standard,1,1,45,Debit Card,Bi-Weekly,4,1.0,0.05,0.75,0.8979591836734694,0.5143877551020408,High,0,0.673469387755102,1,0.0,0,Promo Dependent
934,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,1,Store Pickup,1,1,33,Debit Card,Monthly,3,1.0,0.8,0.5,0.6530612244897959,0.6659183673469389,Champions,0,0.32653061224489793,1,0.0,0,Promo Dependent
935,45,Male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,1,Express,1,1,21,Bank Transfer,Monthly,3,1.0,0.3375,0.5,0.40816326530612246,0.4074489795918368,Mid,1,0.20408163265306123,0,0.0,0,Promo Dependent
936,58,Male,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,1,Store Pickup,1,1,2,Bank Transfer,Fortnightly,4,1.0,0.3875,0.75,0.02040816326530612,0.38612244897959186,Mid,0,0.015306122448979591,0,0.0,0,Promo Dependent
937,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,1,Free Shipping,1,1,28,Cash,Weekly,5,1.0,0.8,1.0,0.5510204081632653,0.7853061224489797,Champions,0,0.5510204081632653,1,0.0,0,Promo Dependent
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,1,Express,1,1,18,Venmo,Quarterly,2,1.0,0.05,0.25,0.3469387755102041,0.19908163265306122,Low,0,0.08673469387755102,0,0.0,0,Promo Dependent
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,1,Free Shipping,1,1,21,Debit Card,Fortnightly,4,1.0,0.9625,0.75,0.40816326530612246,0.7324489795918367,Champions,1,0.30612244897959184,1,0.0,0,Promo Dependent
940,25,Male,T-shirt,Clothing,89,New York,L,Indigo,Winter,4.8,1,Next Day Air,1,1,24,Credit Card,Monthly,3,1.0,0.8625,0.5,0.46938775510204084,0.6358163265306123,Champions,1,0.23469387755102042,1,0.0,0,Promo Dependent
941,48,Male,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,1,Store Pickup,1,1,15,PayPal,Every 3 Months,2,1.0,0.3,0.25,0.2857142857142857,0.2807142857142857,Low,0,0.07142857142857142,0,0.0,0,Promo Dependent
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,1,2-Day Shipping,1,1,38,PayPal,Every 3 Months,2,1.0,0.1875,0.25,0.7551020408163265,0.3765306122448979,Mid,1,0.18877551020408162,0,0.0,0,Promo Dependent
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,1,Express,1,1,38,PayPal,Bi-Weekly,4,1.0,0.8875,0.75,0.7551020408163265,0.8065306122448979,Champions,0,0.5663265306122449,1,0.0,0,Promo Dependent
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,1,Next Day Air,1,1,13,Venmo,Fortnightly,4,1.0,0.5375,0.75,0.24489795918367346,0.513469387755102,High,1,0.18367346938775508,0,0.0,0,Promo Dependent
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,1,Express,1,1,39,Cash,Bi-Weekly,4,1.0,0.9625,0.75,0.7755102040816326,0.8426530612244898,Champions,1,0.5816326530612245,1,0.0,0,Promo Dependent
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,1,Store Pickup,1,1,8,Venmo,Every 3 Months,2,1.0,0.225,0.25,0.14285714285714285,0.20785714285714285,Low,1,0.03571428571428571,0,0.0,0,Promo Dependent
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,1,Next Day Air,1,1,4,PayPal,Quarterly,2,1.0,0.05,0.25,0.061224489795918366,0.11336734693877551,Low,0,0.015306122448979591,0,0.0,0,Promo Dependent
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,1,Store Pickup,1,1,6,Cash,Every 3 Months,2,1.0,0.15,0.25,0.10204081632653061,0.1656122448979592,Low,1,0.025510204081632654,0,0.0,0,Promo Dependent
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,1,Express,1,1,11,Venmo,Every 3 Months,2,1.0,0.875,0.25,0.20408163265306123,0.4862244897959184,Mid,1,0.05102040816326531,0,0.0,0,Promo Dependent
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,1,Standard,1,1,49,Venmo,Monthly,3,1.0,0.2,0.5,0.9795918367346939,0.5238775510204081,High,0,0.4897959183673469,1,0.0,0,Promo Dependent
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,1,Free Shipping,1,1,30,PayPal,Quarterly,2,1.0,0.2125,0.25,0.5918367346938775,0.33755102040816326,Low,1,0.14795918367346939,0,0.0,0,Promo Dependent
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,1,Express,1,1,34,Bank Transfer,Monthly,3,1.0,0.3875,0.5,0.673469387755102,0.5070408163265306,High,0,0.336734693877551,1,0.0,0,Promo Dependent
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,1,2-Day Shipping,1,1,28,PayPal,Monthly,3,1.0,0.6375,0.5,0.5510204081632653,0.5703061224489796,High,0,0.2755102040816326,1,0.0,0,Promo Dependent
954,68,Male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,1,2-Day Shipping,1,1,36,Venmo,Quarterly,2,1.0,0.375,0.25,0.7142857142857143,0.4392857142857143,Mid,1,0.17857142857142858,0,0.0,0,Promo Dependent
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,1,Standard,1,1,18,Credit Card,Every 3 Months,2,1.0,0.675,0.25,0.3469387755102041,0.4490816326530612,Mid,1,0.08673469387755102,0,0.0,0,Promo Dependent
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,1,Free Shipping,1,1,4,PayPal,Monthly,3,1.0,0.6875,0.5,0.061224489795918366,0.44336734693877555,Mid,0,0.030612244897959183,0,0.0,0,Promo Dependent
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,1,2-Day Shipping,1,1,42,Debit Card,Quarterly,2,1.0,0.9875,0.25,0.8367346938775511,0.7210204081632654,Champions,0,0.20918367346938777,0,0.0,0,Promo Dependent
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,1,Store Pickup,1,1,11,Cash,Quarterly,2,1.0,0.0375,0.25,0.20408163265306123,0.15122448979591835,Low,1,0.05102040816326531,0,0.0,0,Promo Dependent
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,1,Free Shipping,1,1,31,Credit Card,Bi-Weekly,4,1.0,0.4125,0.75,0.6122448979591837,0.5736734693877551,High,1,0.45918367346938777,1,0.0,0,Promo Dependent
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,1,Standard,1,1,12,Cash,Fortnightly,4,1.0,0.9875,0.75,0.22448979591836735,0.6873469387755102,Champions,0,0.1683673469387755,0,0.0,0,Promo Dependent
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,1,Standard,1,1,20,Venmo,Quarterly,2,1.0,0.35,0.25,0.3877551020408163,0.3313265306122449,Low,1,0.09693877551020408,0,0.0,0,Promo Dependent
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,1,Next Day Air,1,1,37,Debit Card,Quarterly,2,1.0,0.65,0.25,0.7346938775510204,0.5554081632653062,High,1,0.1836734693877551,0,0.0,0,Promo Dependent
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,1,Standard,1,1,26,Debit Card,Fortnightly,4,1.0,0.55,0.75,0.5102040816326531,0.5980612244897959,High,1,0.38265306122448983,1,0.0,0,Promo Dependent
964,21,Male,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,1,2-Day Shipping,1,1,14,Credit Card,Weekly,5,1.0,0.5375,1.0,0.2653061224489796,0.5945918367346938,High,0,0.2653061224489796,1,0.0,0,Promo Dependent
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,1,Next Day Air,1,1,12,Venmo,Bi-Weekly,4,1.0,0.3875,0.75,0.22448979591836735,0.44734693877551024,Mid,0,0.1683673469387755,0,0.0,0,Promo Dependent
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,1,Store Pickup,1,1,10,Credit Card,Annually,1,1.0,0.4375,0.0,0.1836734693877551,0.23010204081632654,Low,1,0.0,0,0.0,0,Promo Dependent
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,1,Express,1,1,19,Cash,Annually,1,1.0,0.4375,0.0,0.3673469387755102,0.2852040816326531,Low,1,0.0,0,0.0,0,Promo Dependent
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,1,Store Pickup,1,1,4,Cash,Weekly,5,1.0,0.075,1.0,0.061224489795918366,0.34836734693877547,Low,1,0.061224489795918366,0,0.0,0,Promo Dependent
969,57,Male,Shorts,Clothing,67,North Carolina,L,Gray,Summer,3.1,1,Next Day Air,1,1,48,Bank Transfer,Quarterly,2,1.0,0.5875,0.25,0.9591836734693877,0.5977551020408163,High,0,0.23979591836734693,1,0.0,0,Promo Dependent
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,1,Express,1,1,37,PayPal,Monthly,3,1.0,0.1375,0.5,0.7346938775510204,0.42540816326530617,Mid,0,0.3673469387755102,1,0.0,0,Promo Dependent
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,1,Free Shipping,1,1,4,Cash,Monthly,3,1.0,0.575,0.5,0.061224489795918366,0.3983673469387755,Mid,1,0.030612244897959183,0,0.0,0,Promo Dependent
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,1,Next Day Air,1,1,15,Credit Card,Weekly,5,1.0,0.5875,1.0,0.2857142857142857,0.6207142857142858,Champions,1,0.2857142857142857,1,0.0,0,Promo Dependent
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3.0,1,Standard,1,1,33,Credit Card,Weekly,5,1.0,0.5125,1.0,0.6530612244897959,0.7009183673469388,Champions,0,0.6530612244897959,1,0.0,0,Promo Dependent
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,1,2-Day Shipping,1,1,30,Bank Transfer,Quarterly,2,1.0,0.6875,0.25,0.5918367346938775,0.5275510204081633,High,1,0.14795918367346939,0,0.0,0,Promo Dependent
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,1,2-Day Shipping,1,1,23,Bank Transfer,Monthly,3,1.0,0.875,0.5,0.4489795918367347,0.6346938775510205,Champions,1,0.22448979591836735,0,0.0,0,Promo Dependent
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,1,2-Day Shipping,1,1,2,Bank Transfer,Weekly,5,1.0,0.25,1.0,0.02040816326530612,0.4061224489795919,Mid,1,0.02040816326530612,0,0.0,0,Promo Dependent
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,1,Express,1,1,50,Credit Card,Every 3 Months,2,1.0,0.875,0.25,1.0,0.7250000000000001,Champions,1,0.25,1,0.0,0,Promo Dependent
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,1,Express,1,1,34,Cash,Bi-Weekly,4,1.0,0.0,0.75,0.673469387755102,0.42704081632653057,Mid,1,0.5051020408163265,1,0.0,0,Promo Dependent
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,1,Standard,1,1,33,Credit Card,Weekly,5,1.0,0.25,1.0,0.6530612244897959,0.5959183673469388,High,0,0.6530612244897959,1,0.0,0,Promo Dependent
980,64,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,1,Store Pickup,1,1,34,Debit Card,Monthly,3,1.0,0.1625,0.5,0.673469387755102,0.41704081632653056,Mid,1,0.336734693877551,1,0.0,0,Promo Dependent
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4.0,1,Free Shipping,1,1,39,PayPal,Every 3 Months,2,1.0,0.975,0.25,0.7755102040816326,0.6976530612244898,Champions,1,0.19387755102040816,0,0.0,0,Promo Dependent
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,1,Next Day Air,1,1,47,Credit Card,Quarterly,2,1.0,0.275,0.25,0.9387755102040817,0.4666326530612245,Mid,1,0.23469387755102042,1,0.0,0,Promo Dependent
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,1,Standard,1,1,37,PayPal,Monthly,3,1.0,0.525,0.5,0.7346938775510204,0.5804081632653061,High,0,0.3673469387755102,1,0.0,0,Promo Dependent
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,1,Free Shipping,1,1,40,Venmo,Bi-Weekly,4,1.0,0.3125,0.75,0.7959183673469388,0.5887755102040816,High,1,0.596938775510204,1,0.0,0,Promo Dependent
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,1,Free Shipping,1,1,8,Credit Card,Bi-Weekly,4,1.0,0.725,0.75,0.14285714285714285,0.5578571428571427,High,0,0.10714285714285714,0,0.0,0,Promo Dependent
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,1,Express,1,1,12,Bank Transfer,Annually,1,1.0,0.75,0.0,0.22448979591836735,0.3673469387755103,Low,1,0.0,0,0.0,0,Promo Dependent
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,1,Store Pickup,1,1,36,Bank Transfer,Monthly,3,1.0,0.95,0.5,0.7142857142857143,0.7442857142857143,Champions,1,0.35714285714285715,1,0.0,0,Promo Dependent
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,1,Express,1,1,48,PayPal,Weekly,5,1.0,0.3375,1.0,0.9591836734693877,0.7227551020408163,Champions,0,0.9591836734693877,1,0.0,0,Promo Dependent
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,1,2-Day Shipping,1,1,47,PayPal,Fortnightly,4,1.0,0.8,0.75,0.9387755102040817,0.8266326530612245,Champions,1,0.7040816326530612,1,0.0,0,Promo Dependent
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,1,Store Pickup,1,1,2,Bank Transfer,Monthly,3,1.0,0.1375,0.5,0.02040816326530612,0.21112244897959184,Low,0,0.01020408163265306,0,0.0,0,Promo Dependent
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,1,Store Pickup,1,1,24,Cash,Weekly,5,1.0,0.5375,1.0,0.46938775510204084,0.6558163265306123,Champions,1,0.46938775510204084,1,0.0,0,Promo Dependent
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,1,Standard,1,1,40,Bank Transfer,Bi-Weekly,4,1.0,0.9625,0.75,0.7959183673469388,0.8487755102040816,Champions,0,0.596938775510204,1,0.0,0,Promo Dependent
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,1,Express,1,1,50,Debit Card,Weekly,5,1.0,0.9875,1.0,1.0,0.9950000000000001,Champions,1,1.0,1,0.0,0,Promo Dependent
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,1,Store Pickup,1,1,25,Cash,Weekly,5,1.0,0.875,1.0,0.4897959183673469,0.7969387755102041,Champions,1,0.4897959183673469,1,0.0,0,Promo Dependent
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,1,Express,1,1,20,Debit Card,Monthly,3,1.0,0.6,0.5,0.3877551020408163,0.5063265306122449,High,0,0.19387755102040816,0,0.0,0,Promo Dependent
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,1,2-Day Shipping,1,1,10,Venmo,Weekly,5,1.0,0.75,1.0,0.1836734693877551,0.6551020408163266,Champions,0,0.1836734693877551,0,0.0,0,Promo Dependent
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,1,Standard,1,1,32,Bank Transfer,Quarterly,2,1.0,0.8875,0.25,0.6326530612244898,0.6197959183673469,High,1,0.15816326530612246,0,0.0,0,Promo Dependent
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,1,Express,1,1,31,Cash,Fortnightly,4,1.0,0.125,0.75,0.6122448979591837,0.4586734693877551,Mid,1,0.45918367346938777,1,0.0,0,Promo Dependent
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,1,Next Day Air,1,1,48,Bank Transfer,Bi-Weekly,4,1.0,0.875,0.75,0.9591836734693877,0.8627551020408162,Champions,1,0.7193877551020408,1,0.0,0,Promo Dependent
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,1,Standard,1,1,23,Debit Card,Monthly,3,1.0,0.1,0.5,0.4489795918367347,0.3246938775510204,Low,0,0.22448979591836735,0,0.0,0,Promo Dependent
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,1,Express,1,1,1,Bank Transfer,Bi-Weekly,4,1.0,0.325,0.75,0.0,0.355,Low,1,0.0,0,0.0,0,Promo Dependent
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,1,Standard,1,1,4,Debit Card,Fortnightly,4,1.0,0.5,0.75,0.061224489795918366,0.4433673469387755,Mid,1,0.04591836734693877,0,0.0,0,Promo Dependent
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,1,Store Pickup,1,1,3,Bank Transfer,Bi-Weekly,4,1.0,0.4875,0.75,0.04081632653061224,0.43224489795918364,Mid,1,0.030612244897959183,0,0.0,0,Promo Dependent
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4.0,1,Store Pickup,1,1,3,Cash,Bi-Weekly,4,1.0,0.6,0.75,0.04081632653061224,0.4772448979591836,Mid,1,0.030612244897959183,0,0.0,0,Promo Dependent
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,1,2-Day Shipping,1,1,44,Cash,Annually,1,1.0,0.7375,0.0,0.8775510204081632,0.558265306122449,High,1,0.0,0,0.0,0,Promo Dependent
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,1,Store Pickup,1,1,5,Debit Card,Bi-Weekly,4,1.0,0.925,0.75,0.08163265306122448,0.6194897959183673,High,1,0.061224489795918366,0,0.0,0,Promo Dependent
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,1,Next Day Air,1,1,50,Venmo,Quarterly,2,1.0,0.7875,0.25,1.0,0.69,Champions,1,0.25,1,0.0,0,Promo Dependent
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,1,Standard,1,1,2,Credit Card,Annually,1,1.0,0.525,0.0,0.02040816326530612,0.21612244897959185,Low,1,0.0,0,0.0,0,Promo Dependent
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,1,Store Pickup,1,1,29,PayPal,Annually,1,1.0,0.8125,0.0,0.5714285714285714,0.49642857142857144,High,0,0.0,0,0.0,0,Promo Dependent
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,1,Express,1,1,11,Venmo,Annually,1,1.0,0.125,0.0,0.20408163265306123,0.11122448979591837,Low,0,0.0,0,0.0,0,Promo Dependent
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,1,2-Day Shipping,1,1,37,Credit Card,Fortnightly,4,1.0,0.05,0.75,0.7346938775510204,0.4654081632653061,Mid,1,0.5510204081632654,1,0.0,0,Promo Dependent
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,1,Next Day Air,1,1,32,Debit Card,Fortnightly,4,1.0,0.0625,0.75,0.6326530612244898,0.4397959183673469,Mid,0,0.4744897959183674,1,0.0,0,Promo Dependent
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,1,Express,1,1,27,Credit Card,Annually,1,1.0,0.2125,0.0,0.5306122448979592,0.24418367346938774,Low,1,0.0,0,0.0,0,Promo Dependent
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,1,2-Day Shipping,1,1,31,Venmo,Bi-Weekly,4,1.0,0.6125,0.75,0.6122448979591837,0.6536734693877551,Champions,1,0.45918367346938777,1,0.0,0,Promo Dependent
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3.0,1,Standard,1,1,36,Debit Card,Fortnightly,4,1.0,0.9625,0.75,0.7142857142857143,0.8242857142857143,Champions,0,0.5357142857142857,1,0.0,0,Promo Dependent
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,1,Standard,1,1,34,Cash,Weekly,5,1.0,0.05,1.0,0.673469387755102,0.5220408163265307,High,1,0.673469387755102,1,0.0,0,Promo Dependent
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,1,Express,1,1,15,Bank Transfer,Every 3 Months,2,1.0,0.125,0.25,0.2857142857142857,0.2107142857142857,Low,0,0.07142857142857142,0,0.0,0,Promo Dependent
1018,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,1,Express,1,1,14,Credit Card,Annually,1,1.0,0.4125,0.0,0.2653061224489796,0.24459183673469387,Low,0,0.0,0,0.0,0,Promo Dependent
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,1,Next Day Air,1,1,46,Cash,Weekly,5,1.0,0.625,1.0,0.9183673469387755,0.8255102040816327,Champions,1,0.9183673469387755,1,0.0,0,Promo Dependent
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,1,Standard,1,1,33,Venmo,Bi-Weekly,4,1.0,0.7,0.75,0.6530612244897959,0.7009183673469387,Champions,0,0.4897959183673469,1,0.0,0,Promo Dependent
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,1,Express,1,1,41,Debit Card,Annually,1,1.0,0.9375,0.0,0.8163265306122449,0.6198979591836735,High,1,0.0,0,0.0,0,Promo Dependent
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,1,2-Day Shipping,1,1,39,PayPal,Weekly,5,1.0,0.3875,1.0,0.7755102040816326,0.6876530612244898,Champions,1,0.7755102040816326,1,0.0,0,Promo Dependent
